Pi weather station data from codename mulberry, initialised Sun Sep 25 19:26:28 2022
Format YYYY-MM-DDTHH:MM:SS, Temperature [degC], Wind speed [km/h], Rainfall [mm]
Temperature is instantaneous, wind speed is averaged since previous measurement,
rainfall is accumulated since previous measurement.

time,temperature_degC,wind_speed_km/h,rainfall_mm
2022-09-26T03:16:40, 8.6875, 2.31, 0.0
2022-09-26T03:17:41, 8.75, 1.95, 0.0
2022-09-26T03:18:42, 8.6875, 1.99, 0.0
2022-09-26T03:19:43, 8.75, 2.07, 0.0
2022-09-26T03:20:44, 8.6875, 3.09, 0.0
2022-09-26T03:21:45, 8.6875, 3.78, 0.0
2022-09-26T03:22:46, 8.6875, 2.48, 0.0
2022-09-26T03:23:47, 8.6875, 2.8, 0.0
2022-09-26T03:24:48, 8.625, 2.58, 0.0
2022-09-26T03:25:49, 8.5625, 1.91, 0.0
2022-09-26T03:26:50, 8.625, 2.94, 0.0
2022-09-26T03:27:50, 8.5625, 2.42, 0.0
2022-09-26T03:28:51, 8.5, 2.31, 0.0
2022-09-26T03:29:52, 8.625, 3.51, 0.0
2022-09-26T03:30:53, 8.5625, 2.46, 0.0
2022-09-26T03:31:54, 8.5625, 1.89, 0.0
2022-09-26T03:32:55, 8.625, 3.23, 0.0
2022-09-26T03:33:56, 8.6875, 3.96, 0.0
2022-09-26T03:34:57, 8.75, 2.34, 0.0
2022-09-26T03:35:58, 8.6875, 1.54, 0.0
2022-09-26T03:36:59, 8.6875, 2.37, 0.0
2022-09-26T03:38:00, 8.6875, 2.92, 0.0
2022-09-26T03:39:01, 8.6875, 2.92, 0.0
2022-09-26T03:40:02, 8.625, 3.64, 0.0
2022-09-26T03:41:03, 8.5, 1.44, 0.0
2022-09-26T03:42:04, 8.4375, 2.72, 0.0
2022-09-26T03:43:05, 8.375, 1.6, 0.0
2022-09-26T03:44:05, 8.375, 2.37, 0.0
2022-09-26T03:45:06, 8.375, 2.88, 0.0
2022-09-26T03:46:07, 8.375, 1.77, 0.0
2022-09-26T03:47:08, 8.375, 3.04, 0.0
2022-09-26T03:48:09, 8.375, 2.68, 0.0
2022-09-26T03:49:10, 8.125, 1.52, 0.0
2022-09-26T03:50:11, 8.0, 0.3, 0.0
2022-09-26T03:51:12, 8.1875, 1.71, 0.0
2022-09-26T03:52:13, 8.125, 1.6, 0.0
2022-09-26T03:53:14, 8.0625, 2.48, 0.0
2022-09-26T03:54:15, 8.375, 3.78, 0.0
2022-09-26T03:55:16, 8.125, 1.5, 0.0
2022-09-26T03:56:17, 8.0, 0.24, 0.0
2022-09-26T03:57:18, 7.9375, 1.36, 0.0
2022-09-26T03:58:19, 8.0, 1.52, 0.0
2022-09-26T03:59:19, 7.875, 0.83, 0.0
2022-09-26T04:00:20, 7.9375, 1.6, 0.0
2022-09-26T04:01:21, 7.8125, 0.75, 0.0
2022-09-26T04:02:22, 8.0, 2.78, 0.0
2022-09-26T04:03:23, 8.0625, 2.39, 0.0
2022-09-26T04:04:24, 8.0, 0.89, 0.0
2022-09-26T04:05:25, 7.9375, 1.32, 0.0
2022-09-26T04:06:26, 8.0, 2.25, 0.0
2022-09-26T04:07:27, 8.0625, 2.03, 0.0
2022-09-26T04:08:28, 8.0625, 1.54, 0.0
2022-09-26T04:09:28, 7.875, 1.54, 0.0
2022-09-26T04:10:29, 7.9375, 1.91, 0.0
2022-09-26T04:11:30, 8.0625, 1.89, 0.0
2022-09-26T04:12:31, 8.125, 2.43, 0.0
2022-09-26T04:13:32, 8.0625, 2.19, 0.0
2022-09-26T04:14:33, 8.0, 1.76, 0.0
2022-09-26T04:15:34, 7.9375, 2.03, 0.0
2022-09-26T04:16:35, 7.75, 0.85, 0.0
2022-09-26T04:17:36, 7.875, 2.66, 0.0
2022-09-26T04:18:37, 7.9375, 1.48, 0.0
2022-09-26T04:19:38, 7.875, 1.24, 0.0
2022-09-26T04:20:39, 7.875, 1.91, 0.0
2022-09-26T04:21:40, 7.8125, 1.72, 0.0
2022-09-26T04:22:40, 7.75, 1.28, 0.0
2022-09-26T04:23:41, 7.625, 1.46, 0.0
2022-09-26T04:24:42, 7.8125, 1.67, 0.0
2022-09-26T04:25:43, 7.5625, 1.2, 0.0
2022-09-26T04:26:44, 7.625, 1.36, 0.0
2022-09-26T04:27:45, 7.75, 0.99, 0.0
2022-09-26T04:28:46, 7.8125, 2.05, 0.0
2022-09-26T04:29:47, 7.75, 1.42, 0.0
2022-09-26T04:30:48, 7.75, 1.46, 0.0
2022-09-26T04:31:49, 7.5625, 2.19, 0.0
2022-09-26T04:32:50, 7.6875, 1.58, 0.0
2022-09-26T04:33:51, 7.75, 2.42, 0.0
2022-09-26T04:34:52, 7.6875, 1.58, 0.0
2022-09-26T04:35:53, 7.875, 3.0, 0.0
2022-09-26T04:36:53, 7.625, 0.63, 0.0
2022-09-26T04:37:54, 7.6875, 2.98, 0.0
2022-09-26T04:38:55, 7.8125, 2.09, 0.0
2022-09-26T04:39:56, 7.8125, 3.35, 0.0
2022-09-26T04:40:57, 7.5625, 2.09, 0.0
2022-09-26T04:41:58, 7.875, 2.56, 0.0
2022-09-26T04:42:59, 7.6875, 1.28, 0.0
2022-09-26T04:44:00, 7.75, 2.62, 0.0
2022-09-26T04:45:01, 7.8125, 3.66, 0.0
2022-09-26T04:46:02, 7.6875, 2.37, 0.0
2022-09-26T04:47:03, 7.6875, 1.97, 0.0
2022-09-26T04:48:04, 7.6875, 1.71, 0.0
2022-09-26T04:49:05, 7.75, 1.79, 0.0
2022-09-26T04:50:06, 7.8125, 2.54, 0.0
2022-09-26T04:51:07, 7.875, 2.86, 0.0
2022-09-26T04:52:08, 7.5625, 1.89, 0.0
2022-09-26T04:53:09, 7.5, 0.79, 0.0
2022-09-26T04:54:10, 7.5625, 1.66, 0.0
2022-09-26T04:55:10, 7.75, 3.43, 0.0
2022-09-26T04:56:11, 7.75, 2.86, 0.0
2022-09-26T04:57:12, 7.625, 1.68, 0.0
2022-09-26T04:58:13, 7.6875, 2.27, 0.0
2022-09-26T04:59:14, 7.6875, 1.75, 0.0
2022-09-26T05:00:15, 7.625, 1.4, 0.0
2022-09-26T05:01:16, 7.8125, 2.6, 0.0
2022-09-26T05:02:17, 7.8125, 2.38, 0.0
2022-09-26T05:03:18, 7.6875, 1.54, 0.0
2022-09-26T05:04:19, 7.6875, 1.44, 0.0
2022-09-26T05:05:20, 7.625, 1.42, 0.0
2022-09-26T05:06:21, 7.6875, 1.73, 0.0
2022-09-26T05:07:22, 7.75, 1.89, 0.0
2022-09-26T05:08:23, 7.75, 1.54, 0.0
2022-09-26T05:09:24, 7.6875, 1.32, 0.0
2022-09-26T05:10:25, 7.875, 1.99, 0.0
2022-09-26T05:11:25, 7.75, 1.05, 0.0
2022-09-26T05:12:26, 7.875, 2.8, 0.0
2022-09-26T05:13:27, 7.75, 3.49, 0.0
2022-09-26T05:14:28, 7.625, 1.6, 0.0
2022-09-26T05:15:29, 7.625, 1.46, 0.0
2022-09-26T05:16:30, 7.5, 0.55, 0.0
2022-09-26T05:17:31, 7.375, 0.61, 0.0
2022-09-26T05:18:32, 7.5625, 1.62, 0.0
2022-09-26T05:19:33, 7.5625, 2.05, 0.0
2022-09-26T05:20:34, 7.5, 2.42, 0.0
2022-09-26T05:21:35, 7.5625, 1.87, 0.0
2022-09-26T05:22:36, 7.5, 2.03, 0.0
2022-09-26T05:23:37, 7.5, 1.97, 0.0
2022-09-26T05:24:38, 7.4375, 1.06, 0.0
2022-09-26T05:25:39, 7.25, 0.89, 0.0
2022-09-26T05:26:39, 7.25, 1.83, 0.0
2022-09-26T05:27:40, 7.25, 1.14, 0.0
2022-09-26T05:28:41, 7.1875, 1.36, 0.0
2022-09-26T05:29:42, 7.375, 1.89, 0.0
2022-09-26T05:30:43, 7.25, 1.81, 0.0
2022-09-26T05:31:44, 7.25, 1.91, 0.0
2022-09-26T05:32:45, 7.1875, 0.49, 0.0
2022-09-26T05:33:46, 7.25, 1.89, 0.0
2022-09-26T05:34:47, 7.3125, 2.07, 0.0
2022-09-26T05:35:48, 7.3125, 1.58, 0.0
2022-09-26T05:36:49, 7.375, 1.73, 0.0
2022-09-26T05:37:50, 7.3125, 1.1, 0.0
2022-09-26T05:38:51, 7.1875, 0.73, 0.0
2022-09-26T05:39:51, 7.1875, 0.93, 0.0
2022-09-26T05:40:52, 7.1875, 1.46, 0.0
2022-09-26T05:41:53, 7.3125, 1.85, 0.0
2022-09-26T05:42:54, 7.3125, 1.2, 0.0
2022-09-26T05:43:55, 7.1875, 1.03, 0.0
2022-09-26T05:44:56, 7.375, 2.05, 0.0
2022-09-26T05:45:57, 7.3125, 0.97, 0.0
2022-09-26T05:46:58, 7.4375, 1.36, 0.0
2022-09-26T05:47:59, 7.375, 0.87, 0.0
2022-09-26T05:49:00, 7.375, 1.73, 0.0
2022-09-26T05:50:01, 7.5, 2.31, 0.0
2022-09-26T05:51:02, 7.4375, 1.97, 0.0
2022-09-26T05:52:02, 7.4375, 1.32, 0.0
2022-09-26T05:53:03, 7.5, 0.79, 0.0
2022-09-26T05:54:04, 7.5625, 1.26, 0.0
2022-09-26T05:55:05, 7.6875, 1.68, 0.0
2022-09-26T05:56:06, 7.5625, 1.67, 0.0
2022-09-26T05:57:07, 7.625, 2.46, 0.0
2022-09-26T05:58:08, 7.75, 2.36, 0.0
2022-09-26T05:59:09, 7.75, 1.04, 0.0
2022-09-26T06:00:10, 7.6875, 1.16, 0.0
2022-09-26T06:01:11, 7.6875, 1.28, 0.0
2022-09-26T06:02:12, 7.75, 2.21, 0.0
2022-09-26T06:03:13, 7.75, 2.01, 0.0
2022-09-26T06:04:14, 7.8125, 3.23, 0.0
2022-09-26T06:05:15, 7.75, 1.36, 0.0
2022-09-26T06:06:16, 7.6875, 1.06, 0.0
2022-09-26T06:07:16, 7.6875, 1.5, 0.0
2022-09-26T06:08:17, 7.8125, 2.84, 0.0
2022-09-26T06:09:18, 7.8125, 1.58, 0.0
2022-09-26T06:10:19, 7.8125, 1.91, 0.0
2022-09-26T06:11:20, 7.875, 1.73, 0.0
2022-09-26T06:12:21, 7.8125, 2.21, 0.0
2022-09-26T06:13:22, 7.8125, 2.37, 0.0
2022-09-26T06:14:23, 7.8125, 2.41, 0.0
2022-09-26T06:15:24, 7.8125, 1.93, 0.0
2022-09-26T06:16:25, 7.8125, 1.97, 0.0
2022-09-26T06:17:26, 7.9375, 2.47, 0.0
2022-09-26T06:18:27, 8.0, 2.31, 0.0
2022-09-26T06:19:28, 8.0, 2.9, 0.0
2022-09-26T06:20:28, 7.9375, 3.03, 0.0
2022-09-26T06:21:29, 8.0, 1.64, 0.0
2022-09-26T06:22:30, 8.0, 1.81, 0.0
2022-09-26T06:23:31, 7.9375, 1.56, 0.0
2022-09-26T06:24:32, 7.9375, 2.25, 0.0
2022-09-26T06:25:33, 8.0, 1.79, 0.0
2022-09-26T06:26:34, 7.9375, 1.44, 0.0
2022-09-26T06:27:35, 7.9375, 1.06, 0.0
2022-09-26T06:28:36, 8.0, 1.75, 0.0
2022-09-26T06:29:37, 8.0, 2.21, 0.0
2022-09-26T06:30:38, 8.125, 1.58, 0.0
2022-09-26T06:31:39, 8.125, 3.15, 0.0
2022-09-26T06:32:40, 8.125, 1.85, 0.0
2022-09-26T06:33:41, 8.125, 2.27, 0.0
2022-09-26T06:34:42, 8.0625, 0.75, 0.0
2022-09-26T06:35:43, 8.0625, 0.99, 0.0
2022-09-26T06:36:44, 8.125, 2.46, 0.0
2022-09-26T06:37:45, 8.3125, 2.27, 0.0
2022-09-26T06:38:46, 8.1875, 1.93, 0.0
2022-09-26T06:39:46, 8.1875, 1.02, 0.0
2022-09-26T06:40:47, 8.25, 3.1, 0.0
2022-09-26T06:41:48, 8.3125, 2.64, 0.0
2022-09-26T06:42:49, 8.25, 2.58, 0.0
2022-09-26T06:43:50, 8.125, 1.81, 0.0
2022-09-26T06:44:51, 8.1875, 2.23, 0.0
2022-09-26T06:45:52, 8.0625, 0.45, 0.0
2022-09-26T06:46:53, 8.125, 1.01, 0.0
2022-09-26T06:47:54, 8.125, 1.56, 0.0
2022-09-26T06:48:55, 8.125, 1.32, 0.0
2022-09-26T06:49:56, 8.125, 1.18, 0.0
2022-09-26T06:50:57, 8.125, 1.97, 0.0
2022-09-26T06:51:58, 8.125, 2.01, 0.0
2022-09-26T06:52:58, 8.125, 1.32, 0.0
2022-09-26T06:53:59, 8.125, 1.44, 0.0
2022-09-26T06:55:00, 8.125, 1.71, 0.0
2022-09-26T06:56:01, 8.0, 0.77, 0.0
2022-09-26T06:57:02, 8.0625, 1.42, 0.0
2022-09-26T06:58:03, 8.125, 2.11, 0.0
2022-09-26T06:59:04, 8.125, 1.95, 0.0
2022-09-26T07:00:05, 8.125, 2.07, 0.0
2022-09-26T07:01:06, 8.0625, 0.69, 0.0
2022-09-26T07:02:07, 8.0625, 1.54, 0.0
2022-09-26T07:03:08, 8.0625, 1.68, 0.0
2022-09-26T07:04:09, 8.125, 1.77, 0.0
2022-09-26T07:05:10, 8.0625, 1.18, 0.0
2022-09-26T07:06:11, 8.0625, 2.23, 0.0
2022-09-26T07:07:12, 8.125, 4.08, 0.0
2022-09-26T07:08:12, 8.125, 2.51, 0.0
2022-09-26T07:09:13, 8.125, 1.81, 0.0
2022-09-26T07:10:14, 8.0, 0.53, 0.0
2022-09-26T07:11:15, 8.0625, 2.05, 0.0
2022-09-26T07:12:16, 8.0, 1.44, 0.0
2022-09-26T07:13:17, 7.9375, 0.73, 0.0
2022-09-26T07:14:18, 7.9375, 1.71, 0.0
2022-09-26T07:15:19, 8.0, 2.78, 0.0
2022-09-26T07:16:20, 7.875, 1.04, 0.0
2022-09-26T07:17:21, 7.8125, 0.85, 0.0
2022-09-26T07:18:22, 7.9375, 2.82, 0.0
2022-09-26T07:19:23, 7.9375, 4.0, 0.0
2022-09-26T07:20:24, 7.9375, 2.54, 0.0
2022-09-26T07:21:25, 7.875, 1.52, 0.0
2022-09-26T07:22:26, 7.8125, 0.35, 0.0
2022-09-26T07:23:27, 7.8125, 1.56, 0.0
2022-09-26T07:24:27, 7.875, 2.15, 0.0
2022-09-26T07:25:28, 7.8125, 2.76, 0.0
2022-09-26T07:26:29, 7.8125, 1.5, 0.0
2022-09-26T07:27:30, 7.875, 1.79, 0.0
2022-09-26T07:28:31, 7.8125, 1.24, 0.0
2022-09-26T07:29:32, 7.875, 1.85, 0.0
2022-09-26T07:30:33, 7.8125, 1.83, 0.0
2022-09-26T07:31:34, 7.8125, 1.5, 0.0
2022-09-26T07:32:35, 7.8125, 2.64, 0.0
2022-09-26T07:33:36, 7.8125, 1.91, 0.0
2022-09-26T07:34:37, 7.75, 2.7, 0.0
2022-09-26T07:35:38, 7.8125, 2.44, 0.0
2022-09-26T07:36:39, 7.75, 1.72, 0.0
2022-09-26T07:37:40, 7.625, 2.27, 0.0
2022-09-26T07:38:41, 7.6875, 2.03, 0.0
2022-09-26T07:39:41, 7.625, 0.39, 0.0
2022-09-26T07:40:42, 7.625, 2.03, 0.0
2022-09-26T07:41:43, 7.5, 1.06, 0.0
2022-09-26T07:42:44, 7.625, 2.11, 0.0
2022-09-26T07:43:45, 7.5625, 0.43, 0.0
2022-09-26T07:44:46, 7.625, 1.06, 0.0
2022-09-26T07:45:47, 7.75, 2.72, 0.0
2022-09-26T07:46:48, 7.6875, 1.58, 0.0
2022-09-26T07:47:49, 7.8125, 3.43, 0.0
2022-09-26T07:48:50, 7.8125, 2.01, 0.0
2022-09-26T07:49:51, 7.8125, 2.05, 0.0
2022-09-26T07:50:52, 7.8125, 1.44, 0.0
2022-09-26T07:51:53, 7.6875, 0.79, 0.0
2022-09-26T07:52:54, 7.625, 1.91, 0.0
2022-09-26T07:53:55, 7.75, 2.13, 0.0
2022-09-26T07:54:55, 7.6875, 2.11, 0.0
2022-09-26T07:55:56, 7.6875, 0.85, 0.0
2022-09-26T07:56:57, 7.75, 2.19, 0.0
2022-09-26T07:57:58, 7.75, 2.17, 0.0
2022-09-26T07:58:59, 7.6875, 0.99, 0.0
2022-09-26T08:00:00, 7.75, 1.87, 0.0
2022-09-26T08:01:01, 7.75, 1.44, 0.0
2022-09-26T08:02:02, 7.6875, 0.43, 0.0
2022-09-26T08:03:03, 7.6875, 1.56, 0.0
2022-09-26T08:04:04, 7.75, 1.87, 0.0
2022-09-26T08:05:05, 7.75, 1.91, 0.0
2022-09-26T08:06:06, 7.75, 1.12, 0.0
2022-09-26T08:07:07, 7.75, 0.75, 0.0
2022-09-26T08:08:08, 7.8125, 2.74, 0.0
2022-09-26T08:09:08, 7.75, 1.77, 0.0
2022-09-26T08:10:09, 7.75, 0.87, 0.0
2022-09-26T08:11:10, 7.6875, 0.12, 0.0
2022-09-26T08:12:11, 7.75, 2.54, 0.0
2022-09-26T08:13:12, 7.6875, 1.24, 0.0
2022-09-26T08:14:13, 7.75, 1.42, 0.0
2022-09-26T08:15:14, 7.75, 1.77, 0.0
2022-09-26T08:16:15, 7.75, 1.73, 0.0
2022-09-26T08:17:16, 7.625, 1.58, 0.0
2022-09-26T08:18:17, 7.5625, 1.91, 0.0
2022-09-26T08:19:18, 7.6875, 2.46, 0.0
2022-09-26T08:20:19, 7.625, 2.41, 0.0
2022-09-26T08:21:20, 7.5, 2.29, 0.0
2022-09-26T08:22:21, 7.5, 1.81, 0.0
2022-09-26T08:23:22, 7.5, 2.46, 0.0
2022-09-26T08:24:22, 7.4375, 2.11, 0.0
2022-09-26T08:25:23, 7.375, 1.85, 0.0
2022-09-26T08:26:24, 7.3125, 1.12, 0.0
2022-09-26T08:27:25, 7.3125, 1.97, 0.0
2022-09-26T08:28:26, 7.3125, 1.12, 0.0
2022-09-26T08:29:27, 7.25, 1.22, 0.0
2022-09-26T08:30:28, 7.125, 1.38, 0.0
2022-09-26T08:31:29, 7.125, 0.77, 0.0
2022-09-26T08:32:30, 7.0, 0.51, 0.0
2022-09-26T08:33:31, 7.125, 0.61, 0.0
2022-09-26T08:34:32, 7.1875, 1.22, 0.0
2022-09-26T08:35:32, 7.1875, 0.73, 0.0
2022-09-26T08:36:33, 7.3125, 1.81, 0.0
2022-09-26T08:37:34, 7.25, 1.08, 0.0
2022-09-26T08:38:35, 7.3125, 2.52, 0.0
2022-09-26T08:39:36, 7.3125, 1.14, 0.0
2022-09-26T08:40:37, 7.375, 0.77, 0.0
2022-09-26T08:41:38, 7.4375, 2.66, 0.0
2022-09-26T08:42:39, 7.5, 2.35, 0.0
2022-09-26T08:43:40, 7.5625, 3.31, 0.0
2022-09-26T08:44:41, 7.5625, 1.95, 0.0
2022-09-26T08:45:42, 7.5, 1.81, 0.0
2022-09-26T08:46:43, 7.5, 1.5, 0.0
2022-09-26T08:47:44, 7.5625, 1.97, 0.0
2022-09-26T08:48:45, 7.625, 2.39, 0.0
2022-09-26T08:49:45, 7.625, 2.01, 0.0
2022-09-26T08:50:46, 7.4375, 1.48, 0.0
2022-09-26T08:51:47, 7.5, 2.68, 0.0
2022-09-26T08:52:48, 7.4375, 1.93, 0.0
2022-09-26T08:53:49, 7.5, 2.29, 0.0
2022-09-26T08:54:50, 7.4375, 1.83, 0.0
2022-09-26T08:55:51, 7.5625, 2.94, 0.0
2022-09-26T08:56:52, 7.5625, 2.03, 0.0
2022-09-26T08:57:53, 7.625, 2.41, 0.0
2022-09-26T08:58:54, 7.6875, 2.62, 0.0
2022-09-26T08:59:55, 7.5625, 2.05, 0.0
2022-09-26T09:00:56, 7.5, 2.05, 0.0
2022-09-26T09:01:56, 7.625, 2.74, 0.0
2022-09-26T09:02:57, 7.625, 2.98, 0.0
2022-09-26T09:03:58, 7.6875, 2.72, 0.0
2022-09-26T09:04:59, 7.5625, 1.3, 0.0
2022-09-26T09:06:00, 7.625, 1.81, 0.0
2022-09-26T09:07:01, 7.625, 2.01, 0.0
2022-09-26T09:08:02, 7.625, 1.2, 0.0
2022-09-26T09:09:03, 7.6875, 2.01, 0.0
2022-09-26T09:10:04, 7.6875, 2.39, 0.0
2022-09-26T09:11:05, 7.6875, 2.4, 0.0
2022-09-26T09:12:06, 7.75, 3.55, 0.0
2022-09-26T09:13:07, 7.75, 1.58, 0.0
2022-09-26T09:14:08, 7.6875, 2.09, 0.0
2022-09-26T09:15:09, 7.6875, 2.03, 0.0
2022-09-26T09:16:10, 7.6875, 1.32, 0.0
2022-09-26T09:17:11, 7.625, 0.89, 0.0
2022-09-26T09:18:12, 7.625, 1.67, 0.0
2022-09-26T09:19:13, 7.5625, 0.53, 0.0
2022-09-26T09:20:13, 7.5625, 1.2, 0.0
2022-09-26T09:21:14, 7.6875, 3.15, 0.0
2022-09-26T09:22:15, 7.5625, 2.11, 0.0
2022-09-26T09:23:16, 7.5625, 1.4, 0.0
2022-09-26T09:24:17, 7.5625, 0.59, 0.0
2022-09-26T09:25:18, 7.5, 1.14, 0.0
2022-09-26T09:26:19, 7.5, 1.3, 0.0
2022-09-26T09:27:20, 7.4375, 0.87, 0.0
2022-09-26T09:28:21, 7.375, 0.08, 0.0
2022-09-26T09:29:22, 7.4375, 1.18, 0.0
2022-09-26T09:30:23, 7.5, 1.03, 0.0
2022-09-26T09:31:24, 7.625, 2.42, 0.0
2022-09-26T09:32:25, 7.5625, 1.28, 0.0
2022-09-26T09:33:26, 7.625, 0.73, 0.0
2022-09-26T09:34:27, 7.625, 0.69, 0.0
2022-09-26T09:35:27, 7.6875, 1.34, 0.0
2022-09-26T09:36:28, 7.6875, 1.44, 0.0
2022-09-26T09:37:29, 7.625, 1.26, 0.0
2022-09-26T09:38:30, 7.6875, 1.2, 0.0
2022-09-26T09:39:31, 7.625, 0.73, 0.0
2022-09-26T09:40:32, 7.625, 1.64, 0.0
2022-09-26T09:41:33, 7.625, 2.01, 0.0
2022-09-26T09:42:34, 7.5, 1.89, 0.0
2022-09-26T09:43:35, 7.375, 0.08, 0.0
2022-09-26T09:44:36, 7.1875, 0.32, 0.0
2022-09-26T09:45:37, 7.25, 0.97, 0.0
2022-09-26T09:46:38, 7.1875, 0.26, 0.0
2022-09-26T09:47:39, 7.375, 2.62, 0.0
2022-09-26T09:48:39, 7.375, 1.6, 0.0
2022-09-26T09:49:40, 7.375, 2.13, 0.0
2022-09-26T09:50:41, 7.375, 0.73, 0.0
2022-09-26T09:51:42, 7.375, 1.73, 0.0
2022-09-26T09:52:43, 7.5, 2.98, 0.0
2022-09-26T09:53:44, 7.5, 1.01, 0.0
2022-09-26T09:54:45, 7.5, 1.3, 0.0
2022-09-26T09:55:46, 7.5625, 2.66, 0.0
2022-09-26T09:56:47, 7.5625, 1.69, 0.0
2022-09-26T09:57:48, 7.625, 1.93, 0.0
2022-09-26T09:58:49, 7.5625, 0.97, 0.0
2022-09-26T09:59:50, 7.5625, 0.55, 0.0
2022-09-26T10:00:51, 7.5625, 0.71, 0.0
2022-09-26T10:01:51, 7.6875, 1.99, 0.0
2022-09-26T10:02:52, 7.625, 2.13, 0.0
2022-09-26T10:03:53, 7.625, 1.75, 0.0
2022-09-26T10:04:54, 7.6875, 2.11, 0.0
2022-09-26T10:05:55, 7.625, 1.08, 0.0
2022-09-26T10:06:56, 7.6875, 2.62, 0.0
2022-09-26T10:07:57, 7.5625, 0.77, 0.0
2022-09-26T10:08:58, 7.625, 0.37, 0.0
2022-09-26T10:09:59, 7.6875, 2.32, 0.0
2022-09-26T10:11:00, 7.75, 2.23, 0.0
2022-09-26T10:12:01, 7.75, 2.05, 0.0
2022-09-26T10:13:02, 7.8125, 2.58, 0.0
2022-09-26T10:14:03, 7.75, 1.44, 0.0
2022-09-26T10:15:04, 7.75, 1.22, 0.0
2022-09-26T10:16:05, 7.75, 1.34, 0.0
2022-09-26T10:17:06, 7.8125, 1.56, 0.0
2022-09-26T10:18:06, 7.8125, 1.77, 0.0
2022-09-26T10:19:07, 7.8125, 2.09, 0.0
2022-09-26T10:20:08, 7.8125, 1.79, 0.0
2022-09-26T10:21:09, 7.8125, 1.72, 0.0
2022-09-26T10:22:10, 7.75, 0.75, 0.0
2022-09-26T10:23:11, 7.75, 1.32, 0.0
2022-09-26T10:24:12, 7.75, 2.05, 0.0
2022-09-26T10:25:13, 7.75, 2.17, 0.0
2022-09-26T10:26:14, 7.75, 1.81, 0.0
2022-09-26T10:27:15, 7.6875, 2.05, 0.0
2022-09-26T10:28:16, 7.6875, 1.42, 0.0
2022-09-26T10:29:17, 7.6875, 2.19, 0.0
2022-09-26T10:30:17, 7.6875, 2.7, 0.0
2022-09-26T10:31:18, 7.6875, 1.99, 0.0
2022-09-26T10:32:19, 7.625, 1.76, 0.0
2022-09-26T10:33:20, 7.5625, 0.87, 0.0
2022-09-26T10:34:21, 7.5625, 1.68, 0.0
2022-09-26T10:35:22, 7.5625, 1.83, 0.0
2022-09-26T10:36:23, 7.5625, 1.72, 0.0
2022-09-26T10:37:24, 7.5625, 1.1, 0.0
2022-09-26T10:38:25, 7.5, 1.0, 0.0
2022-09-26T10:39:26, 7.5, 1.1, 0.0
2022-09-26T10:40:27, 7.5, 1.7, 0.0
2022-09-26T10:41:28, 7.5, 1.71, 0.0
2022-09-26T10:42:29, 7.5, 1.38, 0.0
2022-09-26T10:43:29, 7.5, 1.54, 0.0
2022-09-26T10:44:30, 7.5, 2.72, 0.0
2022-09-26T10:45:31, 7.4375, 2.48, 0.0
2022-09-26T10:46:32, 7.375, 1.18, 0.0
2022-09-26T10:47:33, 7.375, 0.67, 0.0
2022-09-26T10:48:34, 7.4375, 1.5, 0.0
2022-09-26T10:49:35, 7.5, 2.05, 0.0
2022-09-26T10:50:36, 7.4375, 0.55, 0.0
2022-09-26T10:51:37, 7.4375, 1.52, 0.0
2022-09-26T10:52:38, 7.4375, 2.15, 0.0
2022-09-26T10:53:39, 7.5, 2.23, 0.0
2022-09-26T10:54:40, 7.5, 1.81, 0.0
2022-09-26T10:55:41, 7.5, 1.44, 0.0
2022-09-26T10:56:41, 7.5625, 1.32, 0.0
2022-09-26T10:57:42, 7.5625, 0.83, 0.0
2022-09-26T10:58:43, 7.5625, 0.83, 0.0
2022-09-26T10:59:44, 7.625, 1.71, 0.0
2022-09-26T11:00:45, 7.6875, 0.75, 0.0
2022-09-26T11:01:46, 7.75, 1.81, 0.0
2022-09-26T11:02:47, 7.8125, 2.92, 0.0
2022-09-26T11:03:48, 7.875, 2.37, 0.0
2022-09-26T11:04:49, 7.9375, 1.1, 0.0
2022-09-26T11:05:50, 7.875, 2.03, 0.0
2022-09-26T11:06:51, 7.875, 2.11, 0.0
2022-09-26T11:07:52, 7.875, 2.78, 0.0
2022-09-26T11:08:53, 7.9375, 3.65, 0.0
2022-09-26T11:09:53, 8.0, 2.61, 0.0
2022-09-26T11:10:54, 8.0, 3.1, 0.0
2022-09-26T11:11:55, 8.0625, 1.14, 0.0
2022-09-26T11:12:56, 8.0625, 2.64, 0.0
2022-09-26T11:13:57, 8.125, 1.38, 0.0
2022-09-26T11:14:58, 8.125, 2.99, 0.0
2022-09-26T11:15:59, 8.1875, 1.05, 0.0
2022-09-26T11:17:00, 8.1875, 1.7, 0.0
2022-09-26T11:18:01, 8.1875, 1.44, 0.0
2022-09-26T11:19:02, 8.25, 2.23, 0.0
2022-09-26T11:20:03, 8.25, 1.6, 0.0
2022-09-26T11:21:04, 8.25, 2.68, 0.0
2022-09-26T11:22:05, 8.25, 2.76, 0.0
2022-09-26T11:23:06, 8.3125, 2.44, 0.0
2022-09-26T11:24:07, 8.375, 2.84, 0.0
2022-09-26T11:25:07, 8.375, 1.44, 0.0
2022-09-26T11:26:08, 8.4375, 2.05, 0.0
2022-09-26T11:27:09, 8.5, 2.5, 0.0
2022-09-26T11:28:10, 8.5, 1.24, 0.0
2022-09-26T11:29:11, 8.5625, 3.27, 0.0
