Pi weather station data from codename elderberry, initialised Tue Sep 11 15:44:16 2018
Format YYYY-MM-DDTHH:MM:SS, Temperature [degC], Wind speed [km/h], Rainfall [mm]
Temperature is instantaneous, wind speed is averaged since previous measurement,
rainfall is accumulated since previous measurement.

time,temperature_degC,wind_speed_km/h,rainfall_mm
2018-09-11T17:31:29, 16.437, 0.0, 0.0
2018-09-11T17:31:49, 16.437, 0.0, 0.0
2018-09-11T17:32:10, 16.437, 0.0, 0.0
2018-09-11T17:32:31, 16.437, 0.0, 0.0
2018-09-11T17:32:52, 16.437, 0.0, 0.0
2018-09-11T17:33:13, 16.437, 0.0, 0.0
2018-09-11T17:33:34, 16.437, 0.0, 0.0
2018-09-11T17:33:55, 16.437, 0.0, 0.0
2018-09-11T17:34:16, 16.437, 0.0, 0.0
2018-09-11T17:34:37, 16.437, 0.0, 0.0
2018-09-11T17:34:58, 16.437, 0.0, 0.0
2018-09-11T17:35:19, 16.437, 0.0, 0.0
2018-09-11T17:35:40, 16.437, 0.0, 0.0
2018-09-11T17:36:01, 16.437, 0.0, 0.0
2018-09-11T17:36:22, 16.5, 0.0, 0.0
2018-09-11T17:36:43, 16.5, 0.0, 0.0
2018-09-11T17:37:03, 16.437, 0.0, 0.0
2018-09-11T17:37:24, 16.5, 0.0, 0.0
2018-09-11T17:37:45, 16.437, 0.0, 0.0
2018-09-11T17:38:06, 16.437, 0.0, 0.0
2018-09-11T17:38:27, 16.437, 0.0, 0.0
2018-09-11T17:38:48, 16.5, 0.0, 0.0
2018-09-11T17:39:09, 16.437, 0.0, 0.0
2018-09-11T17:39:30, 16.437, 0.0, 0.0
2018-09-11T17:39:51, 16.5, 0.0, 0.0
2018-09-11T17:40:12, 16.5, 0.0, 0.0
2018-09-11T17:40:33, 16.5, 0.0, 0.0
2018-09-11T17:40:54, 16.437, 0.0, 0.0
2018-09-11T17:41:15, 16.437, 0.0, 0.0
2018-09-11T17:41:36, 16.437, 0.0, 0.0
2018-09-11T17:41:57, 16.437, 0.0, 0.0
2018-09-11T17:42:18, 16.437, 0.0, 0.0
2018-09-11T17:42:39, 16.437, 0.0, 0.0
2018-09-11T17:42:59, 16.5, 0.0, 0.0
2018-09-11T17:43:20, 16.5, 0.0, 0.0
2018-09-11T17:43:41, 16.562, 0.0, 0.0
2018-09-11T17:44:02, 16.562, 0.0, 0.0
2018-09-11T17:44:23, 16.625, 0.0, 0.0
2018-09-11T17:44:44, 16.625, 0.0, 0.0
2018-09-11T17:45:05, 16.625, 0.0, 0.0
2018-09-11T17:45:26, 16.562, 0.0, 0.0
2018-09-11T17:45:47, 16.562, 0.0, 0.0
2018-09-11T17:46:08, 16.5, 0.0, 0.0
2018-09-11T17:46:29, 16.5, 0.0, 0.0
2018-09-11T17:46:50, 16.5, 0.0, 0.0
2018-09-11T17:47:11, 16.562, 0.0, 0.0
2018-09-11T17:47:32, 16.562, 0.0, 0.0
2018-09-11T17:47:53, 16.625, 0.0, 0.0
2018-09-11T17:48:13, 16.625, 0.0, 0.0
2018-09-11T17:48:34, 16.625, 0.0, 0.0
2018-09-11T17:48:55, 16.687, 0.0, 0.0
2018-09-11T17:49:16, 16.687, 0.0, 0.0
2018-09-11T17:49:37, 16.75, 0.0, 0.0
2018-09-11T17:49:58, 16.687, 0.0, 0.0
2018-09-11T17:50:19, 16.75, 0.0, 0.0
2018-09-11T17:50:40, 16.812, 0.0, 0.0
2018-09-11T17:51:01, 16.812, 0.0, 0.0
2018-09-11T17:51:22, 16.812, 0.0, 0.0
2018-09-11T17:51:43, 16.812, 0.0, 0.0
2018-09-11T17:52:04, 16.812, 0.0, 0.0
2018-09-11T17:52:25, 16.812, 0.0, 0.0
2018-09-11T17:52:46, 16.812, 0.0, 0.0
2018-09-11T17:53:07, 16.812, 0.0, 0.0
2018-09-11T17:53:28, 16.875, 0.0, 0.0
2018-09-11T17:53:49, 16.875, 0.0, 0.0
